"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000175063",16.6483496498473,3.065747112124,0.864829496489103,3.54491506657651,0.000392739614901554,0.0144863539283183
"ENSG00000148303",426.780430173399,1.18476676747873,0.335656916023954,3.52969568305924,0.000416037910838088,0.0146954109496414
"ENSG00000135486",91.8542544697296,1.2264945854507,0.347540030939338,3.52907428285515,0.000417016058123318,0.0146954109496414
"ENSG00000122406",208.778644538718,1.12298569860005,0.321650657639622,3.49132100907514,0.000480638392812547,0.0153612373963336
"ENSG00000143387",233.326190728411,-2.56324850867041,0.735221803330682,-3.48636084656147,0.00048964004713767,0.0153612373963336
"ENSG00000000971",26.1210812112993,-2.4058683184082,0.688454638345852,-3.49459235860299,0.000474786305971291,0.0153612373963336
"ENSG00000113361",19.0112389928321,-3.78050593363685,1.08462931384094,-3.48552808355249,0.000491166663351995,0.0153612373963336
"ENSG00000104763",29.8524438055103,-1.46667960540969,0.418442221858409,-3.50509467925056,0.000456444929053497,0.0153612373963336
"ENSG00000136942",221.556538501093,1.36146667350191,0.388109656133047,3.50794331444098,0.000451585261616557,0.0153612373963336
"ENSG00000175899",48.0341144224671,-3.93838978773824,1.1273639822162,-3.49345007456782,0.000476822133129665,0.0153612373963336
"ENSG00000197728",125.719242712859,1.50448165868072,0.428663103804839,3.50970644622047,0.000448601660441231,0.0153612373963336
"ENSG00000198242",81.6099743822959,1.26432779927266,0.36130233414096,3.49936238933732,0.0004663722642567,0.0153612373963336
"ENSG00000169429",44.9111991661576,-6.80891509652112,1.95577525510023,-3.4814404562922,0.000498724651362387,0.0154050503420826
"ENSG00000115318",20.0895161771876,2.37463488044908,0.684183292073278,3.47075835958115,0.000518990805466741,0.0157563021478994
"ENSG00000241644",24.0926132157038,-3.70418972504276,1.06784371161546,-3.46885006181191,0.000522691078447501,0.0157563021478994
"ENSG00000197958",263.754640180273,1.18902860936253,0.343149863328786,3.46504176871339,0.000530149133615818,0.0157908706226997
"ENSG00000065978",263.39998770664,1.24818246214997,0.3610401727869,3.45718442497725,0.00054585114530246,0.0160672890064324
"ENSG00000149131",80.658738327772,-2.57911517894113,0.748619615875712,-3.44516109950467,0.000570719136397514,0.0166039451077509
"ENSG00000162244",227.809505951176,1.17723929751064,0.342396367597153,3.43823535796303,0.000585518547367922,0.016838705810512
"ENSG00000147604",159.304806458438,1.03942402645533,0.303080614922382,3.42952988504899,0.000604627844395025,0.017190668939504
"ENSG00000134363",41.5404568710566,2.71368261122985,0.793236120768346,3.4210275354094,0.000623850156350992,0.0175378999010133
"ENSG00000204592",143.914998737305,-1.06552219741486,0.312056357056178,-3.41451847822169,0.000638948593515334,0.017540389800113
"ENSG00000231500",512.991557760954,1.32941728976296,0.389798204742427,3.4105269690542,0.000648374715034013,0.017540389800113
"ENSG00000135069",44.0527606053381,2.10622115076095,0.616771750573933,3.41491183537673,0.000638026596317186,0.017540389800113
"ENSG00000105202",27.8998835641253,1.46346708321877,0.429293340419855,3.40901417615163,0.000651980915831537,0.017540389800113
"ENSG00000083845",83.6230063457358,1.24018912651609,0.365633353027337,3.39189276975879,0.000694115991581163,0.0184753001163412
"ENSG00000148671",18.0932302821346,-3.5329853127971,1.0434547796047,-3.38585378288796,0.000709571803023626,0.0186878805385801
"ENSG00000126709",105.513912232147,-2.58713445606445,0.770384676705507,-3.35823716942053,0.000784412786007729,0.0201708660343189
"ENSG00000167553",91.7071899847518,1.86993923105532,0.55690564625851,3.35773078189858,0.000785851116120234,0.0201708660343189
"ENSG00000105193",142.322375617884,1.13346385299861,0.33771716411042,3.35625183867769,0.000790065895828637,0.0201708660343189
"ENSG00000115268",115.325811981724,1.26044718123005,0.37608390725576,3.35150522772268,0.000803735214655797,0.0203125808794829
"ENSG00000197756",91.1147725417279,1.31714123043585,0.393867863739945,3.34411956824561,0.000825441533570202,0.0205804548588267
"ENSG00000186468",95.112537220531,1.20460289851876,0.360408253271893,3.34232883842979,0.000830785747698439,0.0205804548588267
"ENSG00000166441",78.4207058381751,1.24646060846331,0.373503621398655,3.33721157453763,0.000846235027531096,0.0207576474400275
"ENSG00000142676",265.957348054723,1.1087452127731,0.333410808197665,3.32546271900032,0.000882719043450592,0.0212361831414748
"ENSG00000121039",44.978654522145,-2.82657736839991,0.849687701305281,-3.32660736886948,0.000879101451063802,0.0212361831414748
"ENSG00000198830",54.3918002805031,1.66101715187031,0.501295606781851,3.31344845117133,0.000921530924775705,0.0218655976634553
"ENSG00000149273",110.067239902041,1.43559487737875,0.4334543300339,3.31198647217684,0.000926360252728321,0.0218655976634553
"ENSG00000132507",168.001360082001,1.33635703510714,0.404700695912633,3.30208731688378,0.000959681905388132,0.0224404124044963
"ENSG00000198542",21.9421344510115,-4.00611026439139,1.21426105182759,-3.29921663744527,0.00096955056782722,0.0224612548213306
"ENSG00000139112",55.2247591648144,-1.50380762184409,0.457608563132939,-3.28623138419553,0.00101537565584175,0.0231872079866863
"ENSG00000131469",175.376882602465,1.27320752949267,0.387569091613101,3.28511111191415,0.0010194216141229,0.0231872079866863
"ENSG00000089157",230.027144732247,1.20182661150328,0.3666079375951,3.27823401584567,0.00104458757315544,0.0235455685408551
"ENSG00000196611",34.2181508843718,2.90768493648507,0.887734259603254,3.27540016061177,0.00105512401739855,0.0235707168886712
"ENSG00000171863",87.1213581359743,1.15876457314794,0.355574784057583,3.25884912289024,0.00111865142525499,0.0247687244777697
"ENSG00000182899",72.8474498417948,1.11223712197982,0.344457998499801,3.22894845474304,0.00124246286756246,0.0261730722713215
"ENSG00000164032",71.6187844527669,1.66900220854796,0.515863995451049,3.23535316142515,0.00121492357546173,0.0261730722713215
"ENSG00000164104",19.7511368174088,2.10751949100764,0.652238707048353,3.23120886300205,0.00123267829119392,0.0261730722713215
"ENSG00000107738",23.9474179650295,-1.65803037047769,0.512352704402332,-3.23611128863233,0.00121170132972844,0.0261730722713215
"ENSG00000185885",40.3499491117915,-2.46620544158205,0.76130257654282,-3.239455004581,0.00119758360275454,0.0261730722713215
"ENSG00000132341",61.7253068776909,1.22851608505755,0.380589118009917,3.22793276770866,0.00124688275931734,0.0261730722713215
"ENSG00000011028",124.33998144173,-0.816467802180079,0.253089290522493,-3.22600691832717,0.00125530322644228,0.0261730722713215
"ENSG00000142541",441.894026464179,1.04434442532561,0.324078731715838,3.22250219814277,0.00127076190695328,0.0262764156297281
"ENSG00000234741",39.1937795429148,1.31209298482401,0.409854490877448,3.20136295692401,0.00136779121038927,0.0280509312163438
"ENSG00000117399",25.8866539367631,3.07133096152033,0.961964112842328,3.19277083263057,0.0014091473103096,0.0284329562128598
"ENSG00000008988",154.469071125549,1.29043860820289,0.403969351180294,3.19439730868831,0.00140123127032509,0.0284329562128598
"ENSG00000189343",105.117871983697,1.86879630431262,0.587161622399018,3.18276302984026,0.00145876950581546,0.0291987304284023
"ENSG00000162645",16.4942445270113,-2.42925991255942,0.765334433009769,-3.17411553404969,0.001502938538613,0.0296792307011081
"ENSG00000269968",39.5268518761208,2.6711809033489,0.841733429218625,3.1734285590018,0.00150649971984042,0.0296792307011081
"ENSG00000176171",28.4211046152912,1.87984505694788,0.593356897604125,3.16815236249612,0.00153411098464509,0.0299870756529845
"ENSG00000165092",507.367451765937,-3.3789220442962,1.06783179465114,-3.16428304646997,0.00155465521282092,0.0301481667966842
"ENSG00000111640",1809.32223306617,1.52318300795101,0.482042745403673,3.15985049557269,0.00157850113923486,0.0301481667966842
"ENSG00000128335",35.4851125396862,-1.36774548905729,0.432738308871111,-3.16067577336831,0.00157403601331946,0.0301481667966842
"ENSG00000119938",48.8696923382366,-1.84241402547141,0.584917026163216,-3.14987244867326,0.00163341759161186,0.0309606879864612
"ENSG00000175061",99.264811738417,1.17591450124624,0.373766062348526,3.1461243266911,0.00165449658829991,0.0310756336594389
"ENSG00000167900",26.6284401473501,2.55001507148328,0.81097234569061,3.14439214238771,0.00166432250614101,0.0310756336594389
"ENSG00000100316",258.790698838145,0.992245949291777,0.316564604726412,3.13441848670768,0.00172195087442678,0.0319134895393763
"ENSG00000177410",61.5139761410881,1.15953432824276,0.371828241423417,3.11846761236823,0.00181794121044887,0.0334447713863462
"ENSG00000171858",174.987677238174,1.15056285908474,0.369343571391377,3.11515604495399,0.00183847622666357,0.0335756753219873
"ENSG00000204628",139.849798371474,1.17014962338984,0.3762858492119,3.10973592507032,0.00187254674649659,0.0339500866647426
"ENSG00000183010",25.8037306422577,2.06086913386626,0.663765995166455,3.10481276364489,0.00190399510009173,0.0342510382867532
"ENSG00000088325",17.6466895202117,2.36199950511716,0.761230073648557,3.10287203157405,0.00191652492411888,0.0342510382867532
"ENSG00000143947",127.554774767334,1.23969093529804,0.40120833297058,3.08989328840522,0.00200228420295142,0.0352796836322849
"ENSG00000092820",40.6058747549354,1.38568945788144,0.448386017237921,3.09039400117191,0.00199891138871576,0.0352796836322849
"ENSG00000147027",40.5495382565223,-1.21351112457495,0.393512319447147,-3.08379449537905,0.00204378719094621,0.0357591297324994
"ENSG00000034510",2868.21793005769,1.33330725067092,0.433356025993538,3.07670176643811,0.00209304597018634,0.0363666737319877
"ENSG00000145741",127.480423293627,1.05243237881337,0.343048457701146,3.06788255474453,0.00215581326808416,0.0367172923619833
"ENSG00000102172",35.9583540138685,1.68184772056031,0.548246851648261,3.06768331729396,0.00215725099009255,0.0367172923619833
"ENSG00000229117",180.794443300374,0.956303261828116,0.311579411967159,3.06921197325102,0.00214624248505016,0.0367172923619833
"ENSG00000122035",29.0719121565045,-2.81644752966636,0.918893191771246,-3.06504341841669,0.00217638399456688,0.0367926537459887
"ENSG00000175334",52.4401532909914,1.15841733706325,0.378701156938807,3.05892209685126,0.00222134905774212,0.0373007741105422
"ENSG00000174748",94.2038173427071,1.04836456250393,0.343465028404912,3.05231821525659,0.0022708122797113,0.037746532994444
"ENSG00000227615",20.014381666793,1.59969994752192,0.524257918115409,3.05136058463835,0.00227806813835374,0.037746532994444
"ENSG00000026025",1118.78847940861,1.22719759614371,0.403186886774197,3.04374382302516,0.00233654014006137,0.0384606804633786
"ENSG00000167601",64.7653021400583,1.07009806047474,0.351891643865057,3.0409874151064,0.00235803686539117,0.0385608381516908
"ENSG00000063177",104.210318019622,1.12623343522323,0.370643528379098,3.03858923464409,0.00237688699293466,0.0386166964696268
"ENSG00000114391",119.887967134038,1.16785580310414,0.386775908474394,3.01946366750362,0.00253222663055356,0.0408750389009355
"ENSG00000145592",61.0611323498417,1.07152054455264,0.355824412193536,3.01137445277315,0.00260067923475994,0.0415696118570975
"ENSG00000145912",32.7475986841794,1.30206654828655,0.432513511161674,3.0104644472016,0.00260848483675632,0.0415696118570975
"ENSG00000178035",38.9131114607164,1.23669770049809,0.411069383939623,3.00848895299809,0.00262550347020331,0.0415760106484094
"ENSG00000231925",57.5449451436644,-1.13413286767363,0.377478417376404,-3.00449725193883,0.0026602016193404,0.0418599149257857
"ENSG00000130066",24.5085622867432,-1.56697445692892,0.521990019586147,-3.00192417121552,0.00268278993475523,0.0418599149257857
"ENSG00000156482",72.0893598802941,1.09294951737872,0.364231870243783,3.00069710167647,0.00269362362232274,0.0418599149257857
"ENSG00000213741",59.5032775851513,1.22287687732061,0.407959693447717,2.99754337735164,0.00272165123562916,0.0420343913058282
"ENSG00000142669",306.729297923525,1.92880742056795,0.645461735639721,2.98825989840637,0.00280570853963691,0.0430667654366352
"ENSG00000116005",34.9757100679088,-1.02891733977283,0.346758767431285,-2.967242464826,0.00300483894810402,0.0458421161472943
"ENSG00000198918",69.0591488237373,1.26474704462743,0.426745400642728,2.96370398537997,0.00303960527734788,0.0460914691146932
"ENSG00000140545",269.23849699499,-1.71419178497647,0.579007385714684,-2.96056980838094,0.00307070522791607,0.0462825571099156
"ENSG00000146674",646.444256205522,-2.18154638988616,0.740394167084769,-2.94646620255774,0.00321427542985744,0.0466052715212662
"ENSG00000122026",141.005488773614,0.951837838665473,0.322873556107765,2.94802042675734,0.00319815931593527,0.0466052715212662
"ENSG00000273149",27.5857289913424,1.61868808217884,0.548877439581508,2.94908838558388,0.00318712812348924,0.0466052715212662
"ENSG00000125691",89.5886052403576,1.07867622364196,0.366189814318691,2.945675115647,0.00322250678384455,0.0466052715212662
"ENSG00000182481",40.5390558154154,1.76799895978968,0.598669117065745,2.953215573329,0.00314482264314522,0.0466052715212662
"ENSG00000172809",56.6051627300355,1.21594537227288,0.412400817473285,2.94845529095405,0.00319366331076459,0.0466052715212662
"ENSG00000108107",72.4451209555446,1.11291691607735,0.377560270187063,2.94765367003779,0.00320195564968096,0.0466052715212662
"ENSG00000182718",259.448315293991,1.23671048826982,0.420626856868761,2.94016054389908,0.00328042227820687,0.0471702100004229
"ENSG00000108298",324.205232604315,0.968303448475489,0.330201404483333,2.93246314318558,0.00336284835260783,0.0478059464671863
"ENSG00000167641",15.7325295993942,4.49463145720661,1.5320168391785,2.93380029661862,0.00334839571833807,0.0478059464671863
"ENSG00000128050",22.0896519392237,1.43104375490622,0.488313650559043,2.9305831472618,0.00338326438875716,0.04782444915633
"ENSG00000122862",64.0316052706998,5.73276956231156,1.96156695467581,2.922545951667,0.00347182387362169,0.0488005805157386
"ENSG00000197324",75.9935694324311,-0.893292412006322,0.306138108346487,-2.91793928182014,0.00352352953770767,0.0492506754376793
"ENSG00000136205",33.7481757808831,-2.08063530923349,0.714227200061833,-2.91312807612671,0.00357827806996795,0.0497380651725545
"ENSG00000253304",17.0194288174088,-1.95848314206002,0.673215612332819,-2.90914694517185,0.00362416470955042,0.0500975696314649
"ENSG00000122884",39.5239996229562,1.48970377445868,0.513355256811101,2.90189640544938,0.00370911175225036,0.0509900967259912
"ENSG00000142534",432.515915794403,0.999198090824374,0.344987308853651,2.89633289451888,0.00377551659393303,0.0516193580219696
"ENSG00000108106",48.8394255588451,1.78232831302194,0.616748918189112,2.88987667502552,0.00385392985092614,0.0521217972271201
"ENSG00000198899",5829.26099488084,-1.09890319946538,0.380052988275635,-2.89144733330816,0.00383471860003983,0.0521217972271201
"ENSG00000170889",80.4119395452356,0.998873735595537,0.346366658383596,2.8838622639287,0.00392830528887166,0.0528420421115962
"ENSG00000169100",146.265393646086,1.09365746690308,0.379754870161219,2.87990372957899,0.00397796618055113,0.0532239111429889
"ENSG00000125743",65.5584781611846,1.07973854053957,0.376621831543276,2.8669037482908,0.00414509057587849,0.0551649820257872
"ENSG00000163584",27.5216038074293,2.12373601246773,0.741947128278902,2.86238187536917,0.00420469960854024,0.0556622138654374
"ENSG00000198034",238.717568942212,1.09498659679092,0.383100953925263,2.85821944730666,0.00426025650998706,0.0561008515157244
"ENSG00000109475",78.8503505245612,1.1760588653608,0.414036567250745,2.84047100759717,0.00450469674824237,0.0588014355686129
"ENSG00000172757",212.468538978724,1.13209420170079,0.398634514073887,2.83993021610507,0.00451234037936597,0.0588014355686129
"ENSG00000118181",242.554578707621,0.939779541185198,0.331508867938655,2.83485490758909,0.00458465024205035,0.0594341704953884
"ENSG00000162692",25.1706269879155,-2.69239562401317,0.952180784636814,-2.8276097012818,0.00468969443446783,0.0604825539950439
"ENSG00000096384",300.805776571874,0.655002849810175,0.232197405641854,2.82088789062727,0.00478909362700485,0.0614477551526469
"ENSG00000134057",28.006477908418,2.20665668485838,0.782727874617315,2.81918755728131,0.00481453769673412,0.0614590475368815
"ENSG00000169715",42.2574999636618,2.83313739585197,1.00660319872839,2.81455234737083,0.00488452217345919,0.0620359110558117
"ENSG00000105894",70.7573753755267,-2.08279481588667,0.741151677921447,-2.81021399253639,0.00495085699714492,0.0622464533007869
"ENSG00000185896",95.9446788094327,-0.599420323229017,0.213282681246962,-2.81045005494348,0.00494722667340655,0.0622464533007869
"ENSG00000130255",112.298298493663,1.19812300990088,0.426655761050864,2.80817258145037,0.00498235181244734,0.0623292211737162
"ENSG00000182117",142.453918632365,1.14468147695357,0.408206635790269,2.80417165374474,0.00504460400742268,0.0625601535569633
"ENSG00000006282",21.1278126939756,-1.48425661611028,0.529378004578709,-2.80377462469656,0.00505081975160135,0.0625601535569633
"ENSG00000167658",427.013816966701,0.689654199224435,0.247072892098954,2.79129852476177,0.00524970292076158,0.0647032350135244
"ENSG00000213585",75.90369836806,0.939868203464417,0.336951310452093,2.78932942033488,0.00528173115467808,0.064778879161787
"ENSG00000183255",116.802737150719,-0.593403069144533,0.212927600471881,-2.78687717247298,0.00532186462776338,0.0649527087739707
"ENSG00000228232",19.6948847277133,1.61192047293335,0.579671008366034,2.78075054586048,0.0054233392735315,0.0658698779726982
"ENSG00000136938",66.0625482171259,0.913308645820268,0.328866359961022,2.77714219821241,0.00548391813771433,0.0662838800993297
"ENSG00000163191",948.715619376354,1.40079780858995,0.504868695889734,2.77457845969497,0.00552732996974398,0.0663944579048166
"ENSG00000218426",20.7127433278119,1.36999336764673,0.494730888184979,2.769168855967,0.00561995006504818,0.0663944579048166
"ENSG00000005022",68.7663256938812,1.17313588584789,0.423189610991478,2.7721282738945,0.00556910860164191,0.0663944579048166
"ENSG00000167526",147.340689722165,1.13272034889086,0.409062077768081,2.76906711829947,0.00562170529355221,0.0663944579048166
"ENSG00000161970",46.8333643462419,1.04391100050336,0.377022041032083,2.76883281848906,0.00562574943078382,0.0663944579048166
"ENSG00000071967",64.7056924438695,-0.973713272664996,0.353696931390565,-2.75295934527005,0.00590592297995067,0.0689437332835504
"ENSG00000188229",201.962566858342,1.18381838938951,0.430176671492333,2.75193535084715,0.0059244215251652,0.0689437332835504
"ENSG00000184009",1383.89930781225,1.09281406373296,0.396896800189981,2.75339600422546,0.00589805054419572,0.0689437332835504
"ENSG00000134419",21.9140351971239,1.28754372185213,0.468439514859366,2.74858051255278,0.00598539331100431,0.0693308058524666
"ENSG00000091483",39.6358835347136,1.08201000299053,0.394900702888833,2.73995461409731,0.00614476690129483,0.0700527208882054
"ENSG00000180573",16.3590802277068,-1.32347020578911,0.482724604724528,-2.74166718007747,0.00611282446700617,0.0700527208882054
"ENSG00000196531",40.4677518396391,0.980035631038121,0.357787431603502,2.73915611469603,0.00615971166882701,0.0700527208882054
"ENSG00000233927",107.27781383434,1.12785168617082,0.411410861875726,2.74142418367046,0.00611734766361278,0.0700527208882054
"ENSG00000169020",62.8697534817898,1.17417760672836,0.429943663020443,2.73100340281682,0.00631418196938992,0.0714845397620524
"ENSG00000071082",70.7890944184116,1.10149909881129,0.404457505241424,2.72339883556813,0.00646140011733887,0.0715172773909744
"ENSG00000104529",25.656458692674,1.11560289391911,0.409129046055938,2.7267750962042,0.00639566151753186,0.0715172773909744
"ENSG00000119917",28.8040502913187,-2.15851047157757,0.79224533643542,-2.7245480311559,0.00643895639704293,0.0715172773909744
"ENSG00000221983",71.8570246910386,1.00252462382733,0.367322714490505,2.72927478829586,0.00634737882702921,0.0715172773909744
"ENSG00000142192",195.46855984203,-1.17577198702995,0.431497589614742,-2.72486339513445,0.00643280963453604,0.0715172773909744
"ENSG00000210100",23.9486138688403,-2.11877774464621,0.778386618703906,-2.72201203583663,0.00648857792476067,0.0715172773909744
"ENSG00000106153",164.545848348685,1.13310710578262,0.41664268610585,2.71961357673934,0.00653582452912128,0.0717220744379888
"ENSG00000122642",58.5010612214539,-0.848941536681256,0.313623903235202,-2.70687765799724,0.0067919281879641,0.0738843666360269
"ENSG00000167157",28.1791274944108,-2.14844934193315,0.793630880271755,-2.70711409465,0.00678709273096242,0.0738843666360269
